ï»¿Country Name,Country Code,Series Name,2013 [YR2013]
OECD members,OED,Births attended by skilled health staff (% of total),..
Oman,OMN,Births attended by skilled health staff (% of total),..
Other small states,OSS,Births attended by skilled health staff (% of total),..
Pacific island small states,PSS,Births attended by skilled health staff (% of total),..
Pakistan,PAK,Births attended by skilled health staff (% of total),52.1
Palau,PLW,Births attended by skilled health staff (% of total),..
Panama,PAN,Births attended by skilled health staff (% of total),..
Papua New Guinea,PNG,Births attended by skilled health staff (% of total),..
Paraguay,PRY,Births attended by skilled health staff (% of total),..
Peru,PER,Births attended by skilled health staff (% of total),..
Philippines,PHL,Births attended by skilled health staff (% of total),72.8
Poland,POL,Births attended by skilled health staff (% of total),..
Portugal,PRT,Births attended by skilled health staff (% of total),..
Puerto Rico,PRI,Births attended by skilled health staff (% of total),..
Qatar,QAT,Births attended by skilled health staff (% of total),..
Romania,ROM,Births attended by skilled health staff (% of total),..
Russian Federation,RUS,Births attended by skilled health staff (% of total),..
Rwanda,RWA,Births attended by skilled health staff (% of total),..
Samoa,WSM,Births attended by skilled health staff (% of total),..
San Marino,SMR,Births attended by skilled health staff (% of total),..
Sao Tome and Principe,STP,Births attended by skilled health staff (% of total),..
Saudi Arabia,SAU,Births attended by skilled health staff (% of total),..
Senegal,SEN,Births attended by skilled health staff (% of total),..
Serbia,SRB,Births attended by skilled health staff (% of total),..
Seychelles,SYC,Births attended by skilled health staff (% of total),..
Sierra Leone,SLE,Births attended by skilled health staff (% of total),59.7
Singapore,SGP,Births attended by skilled health staff (% of total),..
Sint Maarten (Dutch part),SXM,Births attended by skilled health staff (% of total),..
Slovak Republic,SVK,Births attended by skilled health staff (% of total),..
Slovenia,SVN,Births attended by skilled health staff (% of total),..
Small states,SST,Births attended by skilled health staff (% of total),..
Solomon Islands,SLB,Births attended by skilled health staff (% of total),..
Somalia,SOM,Births attended by skilled health staff (% of total),..
South Africa,ZAF,Births attended by skilled health staff (% of total),..
South Asia,SAS,Births attended by skilled health staff (% of total),..
South Sudan,SSD,Births attended by skilled health staff (% of total),..
Spain,ESP,Births attended by skilled health staff (% of total),..
Sri Lanka,LKA,Births attended by skilled health staff (% of total),..
St. Kitts and Nevis,KNA,Births attended by skilled health staff (% of total),..
St. Lucia,LCA,Births attended by skilled health staff (% of total),..
St. Martin (French part),MAF,Births attended by skilled health staff (% of total),..
St. Vincent and the Grenadines,VCT,Births attended by skilled health staff (% of total),..
Sub-Saharan Africa (all income levels),SSF,Births attended by skilled health staff (% of total),..
Sub-Saharan Africa (developing only),SSA,Births attended by skilled health staff (% of total),..
Sudan,SDN,Births attended by skilled health staff (% of total),..
Suriname,SUR,Births attended by skilled health staff (% of total),..
Swaziland,SWZ,Births attended by skilled health staff (% of total),..
Sweden,SWE,Births attended by skilled health staff (% of total),..
Switzerland,CHE,Births attended by skilled health staff (% of total),..
Syrian Arab Republic,SYR,Births attended by skilled health staff (% of total),..
"Taiwan, China",TWN,Births attended by skilled health staff (% of total),..
Tajikistan,TJK,Births attended by skilled health staff (% of total),..
Tanzania,TZA,Births attended by skilled health staff (% of total),..
Thailand,THA,Births attended by skilled health staff (% of total),..
Timor-Leste,TMP,Births attended by skilled health staff (% of total),..
Togo,TGO,Births attended by skilled health staff (% of total),..
Tonga,TON,Births attended by skilled health staff (% of total),..
Trinidad and Tobago,TTO,Births attended by skilled health staff (% of total),..
Tunisia,TUN,Births attended by skilled health staff (% of total),..
Turkey,TUR,Births attended by skilled health staff (% of total),..
Turkmenistan,TKM,Births attended by skilled health staff (% of total),..
Turks and Caicos Islands,TCA,Births attended by skilled health staff (% of total),..
Tuvalu,TUV,Births attended by skilled health staff (% of total),..
Uganda,UGA,Births attended by skilled health staff (% of total),..
Ukraine,UKR,Births attended by skilled health staff (% of total),..
United Arab Emirates,ARE,Births attended by skilled health staff (% of total),..
United Kingdom,GBR,Births attended by skilled health staff (% of total),..
United States,USA,Births attended by skilled health staff (% of total),..
Upper middle income,UMC,Births attended by skilled health staff (% of total),..
Uruguay,URY,Births attended by skilled health staff (% of total),..
Uzbekistan,UZB,Births attended by skilled health staff (% of total),..
Vanuatu,VUT,Births attended by skilled health staff (% of total),89.4
"Venezuela, RB",VEN,Births attended by skilled health staff (% of total),..
Vietnam,VNM,Births attended by skilled health staff (% of total),..
Virgin Islands (U.S.),VIR,Births attended by skilled health staff (% of total),..
West Bank and Gaza,WBG,Births attended by skilled health staff (% of total),..
World,WLD,Births attended by skilled health staff (% of total),..
"Yemen, Rep.",YEM,Births attended by skilled health staff (% of total),..
Zambia,ZMB,Births attended by skilled health staff (% of total),..
Zimbabwe,ZWE,Births attended by skilled health staff (% of total),..
Afghanistan,AFG,"Annual freshwater withdrawals, total (% of internal resources)",43.0116649
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",4.873605948
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",50.87111111
American Samoa,ASM,"Annual freshwater withdrawals, total (% of internal resources)",..
Andorra,ADO,"Annual freshwater withdrawals, total (% of internal resources)",..
Angola,AGO,"Annual freshwater withdrawals, total (% of internal resources)",0.476891892
Antigua and Barbuda,ATG,"Annual freshwater withdrawals, total (% of internal resources)",16.15384615
Arab World,ARB,"Annual freshwater withdrawals, total (% of internal resources)",215.0010125
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",12.93835616
Armenia,ARM,"Annual freshwater withdrawals, total (% of internal resources)",42.87797055
Aruba,ABW,"Annual freshwater withdrawals, total (% of internal resources)",..
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",4.589430894
Austria,AUT,"Annual freshwater withdrawals, total (% of internal resources)",6.649090909
Azerbaijan,AZE,"Annual freshwater withdrawals, total (% of internal resources)",147.5046211
"Bahamas, The",BHS,"Annual freshwater withdrawals, total (% of internal resources)",..
Bahrain,BHR,"Annual freshwater withdrawals, total (% of internal resources)",8935
Bangladesh,BGD,"Annual freshwater withdrawals, total (% of internal resources)",34.16190476
Barbados,BRB,"Annual freshwater withdrawals, total (% of internal resources)",126.25
Belarus,BLR,"Annual freshwater withdrawals, total (% of internal resources)",11.66129032
Belgium,BEL,"Annual freshwater withdrawals, total (% of internal resources)",51.8
Belize,BLZ,"Annual freshwater withdrawals, total (% of internal resources)",0.661861075
Benin,BEN,"Annual freshwater withdrawals, total (% of internal resources)",1.262135922
Bermuda,BMU,"Annual freshwater withdrawals, total (% of internal resources)",..
Bhutan,BTN,"Annual freshwater withdrawals, total (% of internal resources)",0.433333333
Bolivia,BOL,"Annual freshwater withdrawals, total (% of internal resources)",0.687973641
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (% of internal resources)",0.926760563
Botswana,BWA,"Annual freshwater withdrawals, total (% of internal resources)",8.083333333
Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",1.321851263
Brunei Darussalam,BRN,"Annual freshwater withdrawals, total (% of internal resources)",1.082352941
Bulgaria,BGR,"Annual freshwater withdrawals, total (% of internal resources)",29.13809524
Burkina Faso,BFA,"Annual freshwater withdrawals, total (% of internal resources)",6.544
Burundi,BDI,"Annual freshwater withdrawals, total (% of internal resources)",2.862823062
Cabo Verde,CPV,"Annual freshwater withdrawals, total (% of internal resources)",7.333333333
Cambodia,KHM,"Annual freshwater withdrawals, total (% of internal resources)",1.810945274
Cameroon,CMR,"Annual freshwater withdrawals, total (% of internal resources)",0.353992674
Canada,CAN,"Annual freshwater withdrawals, total (% of internal resources)",1.480701754
Caribbean small states,CSS,"Annual freshwater withdrawals, total (% of internal resources)",0.930701288
Cayman Islands,CYM,"Annual freshwater withdrawals, total (% of internal resources)",..
Central African Republic,CAF,"Annual freshwater withdrawals, total (% of internal resources)",0.05141844
Central Europe and the Baltics,CEB,"Annual freshwater withdrawals, total (% of internal resources)",15.63316402
Chad,TCD,"Annual freshwater withdrawals, total (% of internal resources)",5.864
Channel Islands,CHI,"Annual freshwater withdrawals, total (% of internal resources)",..
Chile,CHL,"Annual freshwater withdrawals, total (% of internal resources)",4.003389831
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",19.6978315
Colombia,COL,"Annual freshwater withdrawals, total (% of internal resources)",0.518502203
Comoros,COM,"Annual freshwater withdrawals, total (% of internal resources)",0.833333333
"Congo, Dem. Rep.",ZAR,"Annual freshwater withdrawals, total (% of internal resources)",0.075955556
"Congo, Rep.",COG,"Annual freshwater withdrawals, total (% of internal resources)",0.020720721
Costa Rica,CRI,"Annual freshwater withdrawals, total (% of internal resources)",2.079646018
Cote d'Ivoire,CIV,"Annual freshwater withdrawals, total (% of internal resources)",2.015877147
Croatia,HRV,"Annual freshwater withdrawals, total (% of internal resources)",1.667374005
Cuba,CUB,"Annual freshwater withdrawals, total (% of internal resources)",11.60545645
Curacao,CUW,"Annual freshwater withdrawals, total (% of internal resources)",..
Cyprus,CYP,"Annual freshwater withdrawals, total (% of internal resources)",23.58974359
Czech Republic,CZE,"Annual freshwater withdrawals, total (% of internal resources)",12.92015209
Denmark,DNK,"Annual freshwater withdrawals, total (% of internal resources)",11
Djibouti,DJI,"Annual freshwater withdrawals, total (% of internal resources)",6.333333333
Dominica,DMA,"Annual freshwater withdrawals, total (% of internal resources)",..
Dominican Republic,DOM,"Annual freshwater withdrawals, total (% of internal resources)",26.06190476
East Asia & Pacific (all income levels),EAS,"Annual freshwater withdrawals, total (% of internal resources)",10.86799023
East Asia & Pacific (developing only),EAP,"Annual freshwater withdrawals, total (% of internal resources)",10.87547238
Ecuador,ECU,"Annual freshwater withdrawals, total (% of internal resources)",2.241862568
"Egypt, Arab Rep.",EGY,"Annual freshwater withdrawals, total (% of internal resources)",3794.444444
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",13.55086372
Equatorial Guinea,GNQ,"Annual freshwater withdrawals, total (% of internal resources)",0.066923077
Eritrea,ERI,"Annual freshwater withdrawals, total (% of internal resources)",20.78571429
Estonia,EST,"Annual freshwater withdrawals, total (% of internal resources)",14.13060582
Ethiopia,ETH,"Annual freshwater withdrawals, total (% of internal resources)",4.555737705
Euro area,EMU,"Annual freshwater withdrawals, total (% of internal resources)",18.74991388
Europe & Central Asia (all income levels),ECS,"Annual freshwater withdrawals, total (% of internal resources)",7.395918499
Europe & Central Asia (developing only),ECA,"Annual freshwater withdrawals, total (% of internal resources)",31.13444243
European Union,EUU,"Annual freshwater withdrawals, total (% of internal resources)",15.84002106
Faeroe Islands,FRO,"Annual freshwater withdrawals, total (% of internal resources)",..
Fiji,FJI,"Annual freshwater withdrawals, total (% of internal resources)",0.286164623
Finland,FIN,"Annual freshwater withdrawals, total (% of internal resources)",1.527102804
Fragile and conflict affected situations,FCS,"Annual freshwater withdrawals, total (% of internal resources)",6.693965727
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",15.81
French Polynesia,PYF,"Annual freshwater withdrawals, total (% of internal resources)",..
Gabon,GAB,"Annual freshwater withdrawals, total (% of internal resources)",0.084817073
"Gambia, The",GMB,"Annual freshwater withdrawals, total (% of internal resources)",3.016666667
Georgia,GEO,"Annual freshwater withdrawals, total (% of internal resources)",3.136074316
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",30.18691589
Ghana,GHA,"Annual freshwater withdrawals, total (% of internal resources)",3.240924092
Greece,GRC,"Annual freshwater withdrawals, total (% of internal resources)",16.32931034
Greenland,GRL,"Annual freshwater withdrawals, total (% of internal resources)",..
Grenada,GRD,"Annual freshwater withdrawals, total (% of internal resources)",..
Guam,GUM,"Annual freshwater withdrawals, total (% of internal resources)",..
Guatemala,GTM,"Annual freshwater withdrawals, total (% of internal resources)",3.043956044
Guinea,GIN,"Annual freshwater withdrawals, total (% of internal resources)",0.244823009
Guinea-Bissau,GNB,"Annual freshwater withdrawals, total (% of internal resources)",1.09375
Guyana,GUY,"Annual freshwater withdrawals, total (% of internal resources)",0.599585062
Haiti,HTI,"Annual freshwater withdrawals, total (% of internal resources)",9.223674097
Heavily indebted poor countries (HIPC),HPC,"Annual freshwater withdrawals, total (% of internal resources)",2.664693662
High income,HIC,"Annual freshwater withdrawals, total (% of internal resources)",7.076444922
High income: nonOECD,NOC,"Annual freshwater withdrawals, total (% of internal resources)",2.94063758
High income: OECD,OEC,"Annual freshwater withdrawals, total (% of internal resources)",9.442213616
Honduras,HND,"Annual freshwater withdrawals, total (% of internal resources)",1.772556806
"Hong Kong SAR, China",HKG,"Annual freshwater withdrawals, total (% of internal resources)",..
Hungary,HUN,"Annual freshwater withdrawals, total (% of internal resources)",93.05
Iceland,ISL,"Annual freshwater withdrawals, total (% of internal resources)",0.097058824
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",52.62793914
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",5.611688955
"Iran, Islamic Rep.",IRN,"Annual freshwater withdrawals, total (% of internal resources)",72.60700389
Iraq,IRQ,"Annual freshwater withdrawals, total (% of internal resources)",187.5
Ireland,IRL,"Annual freshwater withdrawals, total (% of internal resources)",1.612244898
Isle of Man,IMY,"Annual freshwater withdrawals, total (% of internal resources)",..
Israel,ISR,"Annual freshwater withdrawals, total (% of internal resources)",260.5333333
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",24.88219178
Jamaica,JAM,"Annual freshwater withdrawals, total (% of internal resources)",9.868141217
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",20.93953488
Jordan,JOR,"Annual freshwater withdrawals, total (% of internal resources)",137.9618768
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (% of internal resources)",32.85159285
Kenya,KEN,"Annual freshwater withdrawals, total (% of internal resources)",13.21256039
Kiribati,KIR,"Annual freshwater withdrawals, total (% of internal resources)",..
"Korea, Dem. Rep.",PRK,"Annual freshwater withdrawals, total (% of internal resources)",12.92238806
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",39.27525058
Kosovo,KSV,"Annual freshwater withdrawals, total (% of internal resources)",..
Kuwait,KWT,"Annual freshwater withdrawals, total (% of internal resources)",..
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (% of internal resources)",16.36419375
Lao PDR,LAO,"Annual freshwater withdrawals, total (% of internal resources)",1.834558824
Latin America & Caribbean (all income levels),LCN,"Annual freshwater withdrawals, total (% of internal resources)",2.301973311
Latin America & Caribbean (developing only),LAC,"Annual freshwater withdrawals, total (% of internal resources)",1.858067529
Latvia,LVA,"Annual freshwater withdrawals, total (% of internal resources)",2.497013142
Least developed countries: UN classification,LDC,"Annual freshwater withdrawals, total (% of internal resources)",4.125635996
Lebanon,LBN,"Annual freshwater withdrawals, total (% of internal resources)",27.29166667
Lesotho,LSO,"Annual freshwater withdrawals, total (% of internal resources)",0.837476099
Liberia,LBR,"Annual freshwater withdrawals, total (% of internal resources)",0.0654
Libya,LBY,"Annual freshwater withdrawals, total (% of internal resources)",618
Liechtenstein,LIE,"Annual freshwater withdrawals, total (% of internal resources)",..
Lithuania,LTU,"Annual freshwater withdrawals, total (% of internal resources)",15.28277635
Low & middle income,LMY,"Annual freshwater withdrawals, total (% of internal resources)",10.25452901
Low income,LIC,"Annual freshwater withdrawals, total (% of internal resources)",3.059376914
Lower middle income,LMC,"Annual freshwater withdrawals, total (% of internal resources)",17.97485741
Luxembourg,LUX,"Annual freshwater withdrawals, total (% of internal resources)",6.02
"Macao SAR, China",MAC,"Annual freshwater withdrawals, total (% of internal resources)",..
"Macedonia, FYR",MKD,"Annual freshwater withdrawals, total (% of internal resources)",19.03703704
Madagascar,MDG,"Annual freshwater withdrawals, total (% of internal resources)",4.896142433
Malawi,MWI,"Annual freshwater withdrawals, total (% of internal resources)",8.407682776
Malaysia,MYS,"Annual freshwater withdrawals, total (% of internal resources)",1.931034483
Maldives,MDV,"Annual freshwater withdrawals, total (% of internal resources)",19.66666667
Mali,MLI,"Annual freshwater withdrawals, total (% of internal resources)",8.643333333
Malta,MLT,"Annual freshwater withdrawals, total (% of internal resources)",106.7326733
Marshall Islands,MHL,"Annual freshwater withdrawals, total (% of internal resources)",..
Mauritania,MRT,"Annual freshwater withdrawals, total (% of internal resources)",337.5
Mauritius,MUS,"Annual freshwater withdrawals, total (% of internal resources)",26.35405307
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",19.63325183
"Micronesia, Fed. Sts.",FSM,"Annual freshwater withdrawals, total (% of internal resources)",..
Middle East & North Africa (all income levels),MEA,"Annual freshwater withdrawals, total (% of internal resources)",133.1365457
Middle East & North Africa (developing only),MNA,"Annual freshwater withdrawals, total (% of internal resources)",121.9237342
Middle income,MIC,"Annual freshwater withdrawals, total (% of internal resources)",11.12879729
Moldova,MDA,"Annual freshwater withdrawals, total (% of internal resources)",106.5
Monaco,MCO,"Annual freshwater withdrawals, total (% of internal resources)",..
Mongolia,MNG,"Annual freshwater withdrawals, total (% of internal resources)",1.583333333
Montenegro,MNE,"Annual freshwater withdrawals, total (% of internal resources)",..
Morocco,MAR,"Annual freshwater withdrawals, total (% of internal resources)",43.48275862
Mozambique,MOZ,"Annual freshwater withdrawals, total (% of internal resources)",0.881555334
Myanmar,MMR,"Annual freshwater withdrawals, total (% of internal resources)",3.313060818
Namibia,NAM,"Annual freshwater withdrawals, total (% of internal resources)",4.675324675
Nepal,NPL,"Annual freshwater withdrawals, total (% of internal resources)",4.791624622
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",96.45454545
New Caledonia,NCL,"Annual freshwater withdrawals, total (% of internal resources)",..
New Zealand,NZL,"Annual freshwater withdrawals, total (% of internal resources)",1.45351682
Nicaragua,NIC,"Annual freshwater withdrawals, total (% of internal resources)",0.989116517
Niger,NER,"Annual freshwater withdrawals, total (% of internal resources)",28.10285714
Nigeria,NGA,"Annual freshwater withdrawals, total (% of internal resources)",5.932126697
North America,NAC,"Annual freshwater withdrawals, total (% of internal resources)",9.184897671
Northern Mariana Islands,MNP,"Annual freshwater withdrawals, total (% of internal resources)",..
Norway,NOR,"Annual freshwater withdrawals, total (% of internal resources)",0.769371728
Not classified,INX,"Annual freshwater withdrawals, total (% of internal resources)",..
OECD members,OED,"Annual freshwater withdrawals, total (% of internal resources)",10.01879533
Oman,OMN,"Annual freshwater withdrawals, total (% of internal resources)",94.35714286
Other small states,OSS,"Annual freshwater withdrawals, total (% of internal resources)",1.346928136
Pacific island small states,PSS,"Annual freshwater withdrawals, total (% of internal resources)",..
Pakistan,PAK,"Annual freshwater withdrawals, total (% of internal resources)",333.6363636
Palau,PLW,"Annual freshwater withdrawals, total (% of internal resources)",..
Panama,PAN,"Annual freshwater withdrawals, total (% of internal resources)",0.759150805
Papua New Guinea,PNG,"Annual freshwater withdrawals, total (% of internal resources)",0.048951311
Paraguay,PRY,"Annual freshwater withdrawals, total (% of internal resources)",2.062393162
Peru,PER,"Annual freshwater withdrawals, total (% of internal resources)",0.832419257
Philippines,PHL,"Annual freshwater withdrawals, total (% of internal resources)",17.02713987
Poland,POL,"Annual freshwater withdrawals, total (% of internal resources)",22.31343284
Portugal,PRT,"Annual freshwater withdrawals, total (% of internal resources)",22.27105263
Puerto Rico,PRI,"Annual freshwater withdrawals, total (% of internal resources)",14.01408451
Qatar,QAT,"Annual freshwater withdrawals, total (% of internal resources)",792.8571429
Romania,ROM,"Annual freshwater withdrawals, total (% of internal resources)",16.25531915
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",1.534894505
Rwanda,RWA,"Annual freshwater withdrawals, total (% of internal resources)",1.578947368
Samoa,WSM,"Annual freshwater withdrawals, total (% of internal resources)",..
San Marino,SMR,"Annual freshwater withdrawals, total (% of internal resources)",..
Sao Tome and Principe,STP,"Annual freshwater withdrawals, total (% of internal resources)",0.321100917
Saudi Arabia,SAU,"Annual freshwater withdrawals, total (% of internal resources)",986.25
Senegal,SEN,"Annual freshwater withdrawals, total (% of internal resources)",8.608527132
Serbia,SRB,"Annual freshwater withdrawals, total (% of internal resources)",49.01867491
Seychelles,SYC,"Annual freshwater withdrawals, total (% of internal resources)",..
Sierra Leone,SLE,"Annual freshwater withdrawals, total (% of internal resources)",0.132625
Singapore,SGP,"Annual freshwater withdrawals, total (% of internal resources)",31.66666667
Sint Maarten (Dutch part),SXM,"Annual freshwater withdrawals, total (% of internal resources)",..
Slovak Republic,SVK,"Annual freshwater withdrawals, total (% of internal resources)",5.46031746
Slovenia,SVN,"Annual freshwater withdrawals, total (% of internal resources)",5.045527584
Small states,SST,"Annual freshwater withdrawals, total (% of internal resources)",1.090188264
Solomon Islands,SLB,"Annual freshwater withdrawals, total (% of internal resources)",..
Somalia,SOM,"Annual freshwater withdrawals, total (% of internal resources)",54.96666667
South Africa,ZAF,"Annual freshwater withdrawals, total (% of internal resources)",27.90178571
South Asia,SAS,"Annual freshwater withdrawals, total (% of internal resources)",51.63208689
South Sudan,SSD,"Annual freshwater withdrawals, total (% of internal resources)",2.530769231
Spain,ESP,"Annual freshwater withdrawals, total (% of internal resources)",29.19064748
Sri Lanka,LKA,"Annual freshwater withdrawals, total (% of internal resources)",24.52651515
St. Kitts and Nevis,KNA,"Annual freshwater withdrawals, total (% of internal resources)",..
St. Lucia,LCA,"Annual freshwater withdrawals, total (% of internal resources)",..
St. Martin (French part),MAF,"Annual freshwater withdrawals, total (% of internal resources)",..
St. Vincent and the Grenadines,VCT,"Annual freshwater withdrawals, total (% of internal resources)",..
Sub-Saharan Africa (all income levels),SSF,"Annual freshwater withdrawals, total (% of internal resources)",2.992491042
Sub-Saharan Africa (developing only),SSA,"Annual freshwater withdrawals, total (% of internal resources)",3.012208377
Sudan,SDN,"Annual freshwater withdrawals, total (% of internal resources)",673.25
Suriname,SUR,"Annual freshwater withdrawals, total (% of internal resources)",0.622121212
Swaziland,SWZ,"Annual freshwater withdrawals, total (% of internal resources)",39.46969697
Sweden,SWE,"Annual freshwater withdrawals, total (% of internal resources)",1.529824561
Switzerland,CHE,"Annual freshwater withdrawals, total (% of internal resources)",6.47029703
Syrian Arab Republic,SYR,"Annual freshwater withdrawals, total (% of internal resources)",234.9971957
"Taiwan, China",TWN,"Annual freshwater withdrawals, total (% of internal resources)",..
Tajikistan,TJK,"Annual freshwater withdrawals, total (% of internal resources)",18.10589348
Tanzania,TZA,"Annual freshwater withdrawals, total (% of internal resources)",6.171428571
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",25.52783964
Timor-Leste,TMP,"Annual freshwater withdrawals, total (% of internal resources)",14.26658551
Togo,TGO,"Annual freshwater withdrawals, total (% of internal resources)",1.469565217
Tonga,TON,"Annual freshwater withdrawals, total (% of internal resources)",..
Trinidad and Tobago,TTO,"Annual freshwater withdrawals, total (% of internal resources)",6.03125
Tunisia,TUN,"Annual freshwater withdrawals, total (% of internal resources)",67.93802145
Turkey,TUR,"Annual freshwater withdrawals, total (% of internal resources)",17.66519824
Turkmenistan,TKM,"Annual freshwater withdrawals, total (% of internal resources)",1989.323843
Turks and Caicos Islands,TCA,"Annual freshwater withdrawals, total (% of internal resources)",..
Tuvalu,TUV,"Annual freshwater withdrawals, total (% of internal resources)",..
Uganda,UGA,"Annual freshwater withdrawals, total (% of internal resources)",0.813846154
Ukraine,UKR,"Annual freshwater withdrawals, total (% of internal resources)",36.23352166
United Arab Emirates,ARE,"Annual freshwater withdrawals, total (% of internal resources)",2665.333333
United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",8.986206897
United States,USA,"Annual freshwater withdrawals, total (% of internal resources)",16.97657913
Upper middle income,UMC,"Annual freshwater withdrawals, total (% of internal resources)",7.302363663
Uruguay,URY,"Annual freshwater withdrawals, total (% of internal resources)",3.969631236
Uzbekistan,UZB,"Annual freshwater withdrawals, total (% of internal resources)",342.7172583
Vanuatu,VUT,"Annual freshwater withdrawals, total (% of internal resources)",..
"Venezuela, RB",VEN,"Annual freshwater withdrawals, total (% of internal resources)",2.811180124
Vietnam,VNM,"Annual freshwater withdrawals, total (% of internal resources)",22.82415136
Virgin Islands (U.S.),VIR,"Annual freshwater withdrawals, total (% of internal resources)",..
West Bank and Gaza,WBG,"Annual freshwater withdrawals, total (% of internal resources)",51.47783251
World,WLD,"Annual freshwater withdrawals, total (% of internal resources)",9.109060907
"Yemen, Rep.",YEM,"Annual freshwater withdrawals, total (% of internal resources)",169.7619048
Zambia,ZMB,"Annual freshwater withdrawals, total (% of internal resources)",1.960099751
Zimbabwe,ZWE,"Annual freshwater withdrawals, total (% of internal resources)",34.29853181
Afghanistan,AFG,"Agriculture, value added (% of GDP)",23.96716227
Albania,ALB,"Agriculture, value added (% of GDP)",22.55657915
Algeria,DZA,"Agriculture, value added (% of GDP)",10.5383931
American Samoa,ASM,"Agriculture, value added (% of GDP)",..
Andorra,ADO,"Agriculture, value added (% of GDP)",0.523887556
Angola,AGO,"Agriculture, value added (% of GDP)",10.0610096
Antigua and Barbuda,ATG,"Agriculture, value added (% of GDP)",2.283734274
Arab World,ARB,"Agriculture, value added (% of GDP)",5.748979547
Argentina,ARG,"Agriculture, value added (% of GDP)",7.384589968
Armenia,ARM,"Agriculture, value added (% of GDP)",21.93756003
Aruba,ABW,"Agriculture, value added (% of GDP)",..
Australia,AUS,"Agriculture, value added (% of GDP)",2.449502028
Austria,AUT,"Agriculture, value added (% of GDP)",1.441209499
Azerbaijan,AZE,"Agriculture, value added (% of GDP)",5.660810486
"Bahamas, The",BHS,"Agriculture, value added (% of GDP)",1.902289611
Bahrain,BHR,"Agriculture, value added (% of GDP)",..
Bangladesh,BGD,"Agriculture, value added (% of GDP)",16.27607081
Barbados,BRB,"Agriculture, value added (% of GDP)",..
Belarus,BLR,"Agriculture, value added (% of GDP)",8.089765837
Belgium,BEL,"Agriculture, value added (% of GDP)",0.828377951
Belize,BLZ,"Agriculture, value added (% of GDP)",15.33652168
Benin,BEN,"Agriculture, value added (% of GDP)",36.52192663
Bermuda,BMU,"Agriculture, value added (% of GDP)",..
Bhutan,BTN,"Agriculture, value added (% of GDP)",17.07978116
Bolivia,BOL,"Agriculture, value added (% of GDP)",13.32250358
Bosnia and Herzegovina,BIH,"Agriculture, value added (% of GDP)",8.463692781
Botswana,BWA,"Agriculture, value added (% of GDP)",2.527031099
Brazil,BRA,"Agriculture, value added (% of GDP)",5.629292141
Brunei Darussalam,BRN,"Agriculture, value added (% of GDP)",0.725777246
Bulgaria,BGR,"Agriculture, value added (% of GDP)",5.465291989
Burkina Faso,BFA,"Agriculture, value added (% of GDP)",22.55808761
Burundi,BDI,"Agriculture, value added (% of GDP)",39.82736966
Cabo Verde,CPV,"Agriculture, value added (% of GDP)",8.462285364
Cambodia,KHM,"Agriculture, value added (% of GDP)",33.5509909
Cameroon,CMR,"Agriculture, value added (% of GDP)",22.88505257
Canada,CAN,"Agriculture, value added (% of GDP)",..
Caribbean small states,CSS,"Agriculture, value added (% of GDP)",3.947812728
Cayman Islands,CYM,"Agriculture, value added (% of GDP)",..
Central African Republic,CAF,"Agriculture, value added (% of GDP)",58.2012949
Central Europe and the Baltics,CEB,"Agriculture, value added (% of GDP)",3.808828266
Chad,TCD,"Agriculture, value added (% of GDP)",51.91683711
Channel Islands,CHI,"Agriculture, value added (% of GDP)",..
Chile,CHL,"Agriculture, value added (% of GDP)",3.232508852
China,CHN,"Agriculture, value added (% of GDP)",9.408153982
Colombia,COL,"Agriculture, value added (% of GDP)",6.413418521
Comoros,COM,"Agriculture, value added (% of GDP)",35.89621666
"Congo, Dem. Rep.",ZAR,"Agriculture, value added (% of GDP)",22.1655081
"Congo, Rep.",COG,"Agriculture, value added (% of GDP)",4.362162144
Costa Rica,CRI,"Agriculture, value added (% of GDP)",5.608101206
Cote d'Ivoire,CIV,"Agriculture, value added (% of GDP)",22.0697646
Croatia,HRV,"Agriculture, value added (% of GDP)",4.25033527
